"type,""name"",""features_type"",""features_geometry_type"",""features_geometry_coordinates"",""features_properties_objectid"",""features_properties_id"",""features_properties_stationnumber"",""features_properties_stationname"",""features_properties_citydistrictruiancode"",""features_properties_citydistrict"",""features_properties_pristup""";;;;;;;;;;;;;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.417331232000038,951,204,""1018/ 015"",""B€_lomlÌ_nskÌÁ 241"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04533383300003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.078281254000046,952,205,""1018/ 016"",""Ke stadionu 164"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.338246987000048,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.416296855000041,953,207,""1018/ 018"",""OtavskÌÁ 621"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.036858464000034,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07977183000003,954,136,""0020/ 014"",""PavliÅÁovskÌÁ 2290"",538213,""Praha 20"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.308880935000047,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.415850352000064,955,209,""1018/ 021"",""CukrovarskÌÁ 147"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04821392700006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08784721600006,956,210,""1018/ 022"",""DyjskÌÁ 417"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.317051847000073,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.405432383000061,957,214,""1018/ 027"",""RychtÌÁÅªe ÅÊimona 320"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.051362856000026,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.086715998000045,958,215,""1018/ 028"",""Marty KrÌÁsovÌ© 920/2"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.313693800000067,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.409016043000065,959,219,""1018/ 033"",""Marie PodvalovÌ© 930/7"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04888014900007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08998300700006,960,220,""1018/ 034"",""Ke stadionu 943/13"",547310,""€Îakovice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.337246489000051,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.406976726000039,961,221,""1019/ 001"",""Za ÅÁkolkou 399"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05291396800004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.088883628000076,962,222,""1019/ 002"",""U obory 133/10"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.339360999000064,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.41659771600007,963,223,""1019/ 003"",""U €çisti€çky 214/6"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.053271264000045,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.084746342000074,964,224,""1019/ 004"",""TrabantskÌÁ 373"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.341609314000038,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.416252946000043,965,230,""1019/ 010"",""Kemrova 530/23"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.053943384000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08563247400008,966,231,""1019/ 011"",""RÌÁÅ_ova 471/7"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.342027379000058,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.41644283900007,967,232,""1019/ 012"",""K ciheln€_ 101/5"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.053242010000076,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.085404244000074,968,234,""1019/ 014"",""K ciheln€_ 668/17"",538736,""Satalice"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.347641286000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.418675392000068,969,236,""2019/ 002"",""Bohdane€çskÌÁ 97"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04971499000004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08691464300006,970,237,""2019/ 003"",""Lab€_tÌ_nskÌÁ 561"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.345978523000042,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.432578536000051,971,238,""2019/ 004"",""LohenickÌÁ 481"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.049959296000054,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.091615337000064,972,239,""2019/ 005"",""RonovskÌÁ 395"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.34606784600004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.395086731000049,973,241,""2019/ 007"",""VinoÅªskÌ© nÌÁm€_stÌ_ 24"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04781357200005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08880244200003,974,242,""2019/ 008"",""V podskalÌ_ 52"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.336906358000022,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.394802078000055,975,243,""2019/ 009"",""BrozÌÁnskÌÁ 283"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04663231400008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08865164900004,976,244,""2019/ 010"",""U bakalÌÁÅªe 516"",539007,""VinoÅª"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.322286144000032,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.39157264000005,977,252,""0018/ 002"",""KuÅ_elova 579"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.06492740600004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08817224200004,978,254,""0018/ 004"",""MÌ_steckÌÁ 371"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.350786809000056,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.41830591300004,979,257,""0018/ 007"",""FrÌ_deckÌÁ 439"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04850857900004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.088626496000074,980,264,""0018/ 014"",""BukoveckÌÁ 515"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.33826268100006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.418246684000053,981,265,""0018/ 015"",""Å_amberskÌÁ 151"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.03689157700006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08982971100005,982,266,""0018/ 016"",""Opo€çenskÌÁ 229"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.33270561300003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.418041379000044,983,269,""0018/ 019"",""Tupolevova 463"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04656206900006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.09031125000007,984,287,""0018/ 038"",""BukoveckÌÁ 513"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.328028446000076,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.407849054000053,985,288,""0018/ 039"",""MÌ_steckÌÁ 438"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04610320900008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.081382133000034,986,289,""0018/ 040"",""Tupolevova 468"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.324097830000028,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.404273355000043,987,290,""0018/ 041"",""AÅÁskÌÁ 647"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.04498631900003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.087530721000064,988,291,""0018/ 042"",""TerezÌ_nskÌÁ 685/1"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.516272996000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.403752489000055,989,292,""0018/ 043"",""TerezÌ_nskÌÁ 684/3"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05432462700003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.088104429000055,990,293,""0018/ 044"",""BoletickÌÁ 95"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.495543501000043,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.403333940000039,991,294,""0018/ 045"",""TerezÌ_nskÌÁ 701/6"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05872318100006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08766396200008,992,295,""0018/ 046"",""Chot€_ÅÁovskÌÁ 700/7"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.496797256000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.404771851000078,993,296,""0018/ 047"",""BeranovÌ_ch 716"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05347057800003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08832698100008,994,309,""0017/ 012"",""Å_ufanova 1095/10"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.486513377000051,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.404816628000049,995,310,""0017/ 013"",""ÅÊpanielova 1270/48"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.077476398000044,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.088073189000056,996,311,""0017/ 014"",""ÅÊimonova 1110/1"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.485759778000045,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.404686316000038,997,314,""0017/ 017"",""K trninÌÁm 612/16"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.081682244000035,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08773852100006,998,315,""0017/ 018"",""Laudova 1022/4"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.462411821000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.40378006800006,999,324,""0017/ 027"",""ÅÊpanielova 1297/84"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07015038700007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08785455800006,1000,328,""0017/ 031"",""SkuteckÌ©ho 1080"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.471240483000031,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.405442015000062,1001,332,""0017/ 035"",""Mrkvi€çkova 1356/32"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.068603446000054,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08611392300003,1002,333,""0017/ 036"",""Nevanova 1036/18"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.486897696000028,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.405576971000073,1003,334,""0017/ 037"",""Nevanova 1074/33"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07932413600008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08574006300006,1004,335,""0017/ 038"",""Na Fialce I 1520/41"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.497450723000043,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.414362609000023,1005,336,""0017/ 039"",""Brunnerova 995/10"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07347151500005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07780288500004,1006,337,""0017/ 040"",""Galandova 1237/11"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.489773101000026,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.414314166000054,1007,338,""0017/ 041"",""PodkrkonoÅÁskÌ_ch tkalcÅø 453/2"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.053217621000044,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07812067200007,1008,270,""0018/ 020"",""MalkovskÌ©ho 598"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.494972216000065,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.423925833000055,1009,274,""0018/ 024"",""LetovskÌÁ 554"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05594186900004,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.089464227000065,1010,280,""0018/ 030"",""ChlebovickÌÁ 499"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.508965734000071,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.423874170000033,1011,284,""0018/ 034"",""Krausova 606"",547417,""Praha 18"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07891513200008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08902238100006,1012,339,""0017/ 042"",""SeverÌ_nova 37/9"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.514341167000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.424311142000022,1013,340,""0017/ 043"",""BazovskÌ©ho 1117/7"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.052518752000026,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08944088000004,1014,341,""0017/ 044"",""Å_alanskÌ©ho 420/69"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.454727193000053,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.425304339000036,1015,342,""0017/ 045"",""ÅÊpanielova 1277/34"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07462206100007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08984888500004,1016,343,""0017/ 046"",""ÅÊpanielova 1306/66"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.486987419000059,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.420498043000066,1017,344,""0017/ 047"",""MakovskÌ©ho 1224/21"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07866184900007,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08553232500003,1018,345,""0017/ 048"",""Na Chobot€_ 1346/14"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.505702046000067,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.42076084200005,1019,346,""0017/ 049"",""MakovskÌ©ho 1140/13"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.06966872600003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08638567600008,1020,347,""0017/ 050"",""MakovskÌ©ho 1393/16"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.514300204000051,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.429011165000077,1021,348,""0017/ 051"",""Galandova 1246/29"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05469521800006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07753860100007,1022,349,""0017/ 052"",""ÅÊpanielova 1247/104"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.508671144000061,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.429047694000076,1023,350,""0017/ 053"",""ÅÊpanielova 1284/20"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.054062249000026,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07770755800004,1024,351,""0017/ 054"",""ÅÊimonova 1105/2"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.500746250000077,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.429145278000021,1025,352,""0017/ 055"",""SochÌÁÅöova 1132/1"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.054824386000064,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07813531200003,1026,357,""0017/ 060"",""TÅªanovskÌ©ho 622/11"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.488428261000024,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.429220350000037,1027,358,""0017/ 061"",""Na Fialce I 1500/1"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07095665000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.078467775000036,1028,359,""0017/ 062"",""MakovskÌ©ho 1177/1"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.484908361000066,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.429355034000025,1029,360,""0017/ 063"",""BazovskÌ©ho 1118"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07329590900008,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07874170900004,1030,361,""0017/ 064"",""€ÎistovickÌÁ 515/91"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.468064465000054,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.429610661000027,1031,362,""0017/ 065"",""Na Chobot€_ 1343/2"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07251101800006,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.07903641900003,1032,363,""0017/ 066"",""VondrouÅÁova 1189/39"",547174,""Praha 17"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.468051626000033,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.420051546000025,1033,364,""1017/ 001"",""Do Blatin 254"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.07038953600005,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08442600500007,1034,366,""1017/ 003"",""HalenkovskÌÁ 125"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.459566602000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.42003541300005,1035,371,""1017/ 008"",""NedaÅÁovskÌÁ 332"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.066264431000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08463332200006,1036,376,""1017/ 013"",""StrojÌ_renskÌÁ 168"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.473822107000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.419741616000067,1037,379,""1017/ 016"",""Do Blatin 384"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.070312426000044,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.085812314000066,1038,380,""1017/ 017"",""MladÌ_ch 228"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.482366186000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.418336973000066,1039,382,""1017/ 019"",""HevlÌ_nskÌÁ 435/8"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.070053607000034,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.081195509000054,1040,383,""1017/ 020"",""VÅªesovickÌÁ 0/2"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.480975411000031,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.407029571000066,1041,384,""1017/ 021"",""V€_stonickÌÁ 434/4"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.05595345800003,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.087138528000025,1042,385,""1017/ 022"",""SazovickÌÁ 454/15"",539899,""Zli€çÌ_n"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.453001847000053,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",14.406488742000022,1043,391,""0016/ 006"",""VojetickÌÁ 1265/1"",539601,""Praha 16"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,50.064086830000065,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
"NULL,NULL,""Feature"",""Point"",50.08722671700008,1044,393,""0016/ 008"",""Na CikÌÁnce 696/4"",539601,""Praha 16"",""voln€_""";;;;;;;;;;;;NULL,NULL,NULL,NULL,14.426914643000032,NULL,NULL,NULL,NULL,NULL,NULL,NULL;;;;;;;
